toi,tid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad,ra,dec,tfopwg_disp,fe_h,gaia_source_id
6031.01,TIC 292152376,2.1499907,3.1026968,25640.8126075,20.6364944,1676.1615458,1865.4537814,6340.0,4.33387,1.2630399,31.042761,46.687851,KP,-0.03999999910593033,Gaia DR3 356348286886230272
6032.01,TIC 285466025,7.3723906,7.8217079,347.7876879,4.8405988,1540.7755679,1331.9212095,6083.0,3.68069,2.5524099,36.784679,32.876956,PC,-0.05999999865889549,Gaia DR3 134358779022083840
6033.01,TIC 67711670,18.0401494,6.0379226,5645.2975375,11.1154985,882.4917606,143.3387586,6345.0,4.21827,1.4445699,43.372328,39.260148,PC,0.1594846199852002,Gaia DR3 143485034771280512
6034.01,TIC 388076422,2.5761796,1.5879379,49904.2528728,12.1450869,661.8718403,45.3541068,3628.0,4.73924,0.497905,317.900139,68.402076,CP,-0.09000000357627869,Gaia DR3 2270404997834401664
6036.01,TIC 129756316,6.5234669,5.814,7191.0,17.8406,1524.0,897.345,6409.0,3.93,2.04,34.836888,40.993944,APC,0.07458231318350927,Gaia DR3 338980607371641600
6038.01,TIC 194736418,5.8267724,4.598,810.0,4.615,1455.0,744.793,6305.0,4.11,1.62,51.657269,40.81727,CP,0.09700000286102295,Gaia DR3 237640407346340736
6039.01,TIC 272050287,8.503614,1.203,1590.0,10.2441,669.0,33.4398,6255.0,3.88,2.31,355.433763,63.018844,FP,0.4110409294111935,Gaia DR3 2016225362930667776
6041.01,TIC 192415680,1094.062167,3.534,2352.0,4.39378,566.0,17.1449,5359.0,4.55,0.85,46.061033,43.557667,PC,0.16200000047683716,Gaia DR3 432549871529588608
6043.01,TIC 453064665,2.6452121,3.0559836,10456.8418233,12.7803657,1423.5425881,970.5163576,5596.0,4.24644,1.2406,74.504382,48.300855,KP,0.6899999976158142,Gaia DR3 255397142179844224
6044.01,TIC 356916207,2.2538642,1.5107491,383.7274369,2.1962137,1482.7274023,1142.2633882,5957.0,4.39105,1.10261,273.377336,55.206926,PC,0.10999999940395355,Gaia DR3 2149957897056737920
6045.01,TIC 467649533,7.4826325,6.5647136,2569.9421713,11.8138164,1458.8996447,1070.588751,6128.0,3.7824,2.2911999,60.640787,34.004137,PC,0.07999999821186066,Gaia DR3 170556007482088448
6046.01,TIC 66296167,3.413702,2.9160091,15800.4739836,12.9118144,1223.7992852,530.104856,5845.0,4.44554,1.01592,72.096663,62.06265,PC,-0.052688859315609016,Gaia DR3 477749832474926080
6047.01,TIC 115451738,2.0814345,6.7307424,16749.4607119,14.7083576,1360.0729581,808.6671936,5583.0,4.46043,0.9697,83.73088,31.076493,PC,0.04062621472529643,Gaia DR3 3447802181031092992
6048.01,TIC 280024247,5.4928246,3.4008546,1006.1582134,5.5323212,1410.9076511,936.5163332,6235.0,4.05522,1.70647,53.357584,59.988799,PC,0.09000000357627869,Gaia DR3 450323614434887936
6049.01,TIC 353459965,10.8614911,5.5511467,11069.1320347,9.5731365,762.1896249,79.7577939,5663.55,4.53693,0.895095,66.248142,39.460602,KP,0.3199999928474426,Gaia DR3 179498266829041664
6050.01,TIC 339207264,5.4823596,4.955098,6502.5514222,15.2816665,1475.0069316,1118.657778,6243.0,3.98185,1.85996,84.398599,64.981529,PC,0.10980071772338737,Gaia DR3 479824954511599616
6054.01,TIC 392681545,7.4903271,5.800713,225.5988767,2.5277726,1221.8268955,526.6956422,6111.67,4.08398,1.61211,56.337007,60.350917,CP,-0.10000000149011612,Gaia DR3 474143193821024256
6054.02,TIC 392681545,12.5759948,6.529918,284.6855263,2.7981797,1028.0064164,263.9394474,6111.67,4.08398,1.61211,56.337007,60.350917,CP,-0.10000000149011612,Gaia DR3 474143193821024256
6055.01,TIC 355640518,0.8497194,1.3521675,69488.1410322,19.5460599,1092.8518572,337.1057655,3493.0,4.432,0.679269,79.929125,48.135896,PC,-0.38159355265629413,Gaia DR3 212991482660701184
6056.01,TIC 102808276,3.1420495,2.6691319,18253.753966,12.6079161,1039.1796205,275.6027117,4996.0,4.47095,0.877202,63.241059,67.675548,PC,0.3756398977942811,Gaia DR3 490451390799691392
6058.01,TIC 144006874,2.3673691,1.474,592.0,3.89751,1626.0,1161.29,4403.0,4.58,0.71,81.402245,37.118266,PC,0.07000000029802322,Gaia DR3 184411949935279616
6059.01,TIC 321578632,6.3667329,2.628,778.0,2.19947,920.0,118.939,5413.7,4.55,0.85,83.380008,55.128812,PC,0.1899999976158142,Gaia DR3 268022868558484864
606.01,TIC 122262940,2.0034063,2.661,3372.0,30.4003,3091.0,15162.9,6514.0,4.03,2.27,133.238613,-57.940623,FP,-0.4699999988079071,Gaia DR3 5304182051050925696
6061.01,TIC 239823606,8.1309123,3.313,313.0,1.51687,966.0,144.968,5639.0,4.46,0.97,87.169462,35.034111,PC,0.009999999776482582,Gaia DR3 3454789916726632448
6062.01,TIC 122629761,8.2125318,3.203,898.0,2.68623,950.0,135.613,5936.0,4.47,1.0,77.169833,36.416746,PC,-0.28999999165534973,Gaia DR3 185714080940210816
6065.01,TIC 172033454,8.2065998,3.785,417.0,4.6173,2135.0,3451.52,6061.0,4.21,1.38,97.619224,31.880556,PC,-0.10000000149011612,Gaia DR3 3436101762403833216
6066.01,TIC 219697927,1.8330979,2.742,168.0,1.87367,2049.0,2928.12,6335.0,4.1,1.65,135.451718,67.674993,PC,-0.10000000149011612,Gaia DR3 1117014688955305984
6067.01,TIC 198458010,87.2129046,2.986,659.0,2.89746,299.0,1.3372,6236.0,4.35,1.22,261.817314,54.84798,PC,-0.25999999046325684,Gaia DR3 1419469030422495104
6068.01,TIC 400093502,10.6684085,2.758,464.0,2.75843,882.0,100.776,6718.0,4.32,1.37,88.202883,70.6741,PC,0.12319085946546313,Gaia DR3 485983800178335872
6069.01,TIC 259099556,1.6290926,4.6315189,411.7525108,3.94559,1857.8209989,2815.3764354,5658.0,4.08591,1.5037,291.148444,67.527964,FA,0.029999999329447746,Gaia DR3 2260933461073529344
6070.01,TIC 29106627,9.5128916,3.1254171,1191.6067436,2.7531721,672.3725733,48.3015382,4998.0,4.58615,0.767312,118.325326,44.025016,PC,0.2199999988079071,Gaia DR3 926128956293233408
6071.01,TIC 440624788,5.3664457,2.2975955,8748.7436413,10.9418064,1013.0874521,248.9480604,5358.0,4.34315,1.07573,93.042393,43.120288,PC,0.49668488972266295,Gaia DR3 960382419991533568
6072.01,TIC 147797743,3.691559,2.720758,16316.0231993,14.7244708,1213.2274319,512.0234924,5720.0,4.37355,1.0878299,110.735331,67.252657,KP,0.03999999910593033,Gaia DR3 1107980654748582144
6073.01,TIC 271424111,3.2687063,3.6398573,9692.5415934,15.0466879,1487.0514371,1155.6463869,6007.22,4.18781,1.40537,295.025662,46.955954,KP,0.24549999833106995,Gaia DR3 2128525460498487424
6074.01,TIC 99896567,12.1324506,1.5751733,171.2764262,1.5690907,803.406097,98.4603771,5865.0,4.44965,1.0159301,310.421968,35.54592,PC,0.029999999329447746,Gaia DR3 1870443315230650240
6075.01,TIC 424388628,832.9236254,8.6876381,594.2376069,1.7373781,203.5682958,0.4058463,4193.0,4.53686,0.725064,281.037793,75.99159,PC,-0.05999999865889549,Gaia DR3 2268625300824248448
6076.01,TIC 308301091,720.5742399,6.6602076,1456.9031847,5.3917254,259.5261864,1.0721258,6665.4,4.31,1.37318,267.86727,24.811367,PC,-0.10100000351667404,Gaia DR3 4581117675331088384
6077.01,TIC 196066560,2.2111104,2.1060279,1956.0116833,2.9944585,796.3320731,95.0381191,3761.0,4.60411,0.656735,314.913879,40.706012,PC,-0.36000001430511475,Gaia DR3 1873378667673437056
6078.01,TIC 119973835,9.6703611,2.037,684.0,2.23934,677.0,35.0646,5212.0,4.51487,0.86,243.216051,16.305882,PC,0.09000000357627869,Gaia DR3 1198602059510241024
6078.02,TIC 119973835,25.0882806,3.769,705.0,3.89809,949.0,135.17,5212.0,4.51487,0.86,243.216051,16.305882,PC,0.09000000357627869,Gaia DR3 1198602059510241024
6079.01,TIC 272670038,104.2892798,5.8731029,2021.5793679,7.5126605,496.9023128,14.4080456,6501.0,4.25028,1.43159,233.497291,69.350285,PC,0.20481030280175752,Gaia DR3 1647526850333637248
6080.01,TIC 116048097,8.0555716,3.5853172,913.8621738,3.3778836,919.3282171,168.8120184,5680.0,4.38997,1.06221,266.604423,38.078708,PC,0.3400000035762787,Gaia DR3 1342779198193952000
6081.01,TIC 271431851,7.8864218,4.9429378,6241.5672443,12.4048291,1109.4957891,358.1159257,5597.0,4.04717,1.56051,295.094957,43.537565,KP,-0.17975659415939504,Gaia DR3 2078088005976092416
6082.01,TIC 199712572,3.5941651,1.882,100.0,1.31196,1048.0,200.507,5694.0,4.95801,1.39,253.892198,57.227908,PC,0.38999998569488525,Gaia DR3 1433628511101431168
6084.01,TIC 294283951,4.3724063,1.4148388,1642.1950326,10.7278887,1806.1549461,2515.0175544,8096.0,4.28307,1.67777,301.752501,50.34803,FP,0.10000000149011612,Gaia DR3 2087882253699076992
6086.01,TIC 18318288,1.3888584,0.8267002,1372.5136834,0.9650619,604.3465776,31.5257386,3300.0,4.97775,0.256456,265.370424,30.303776,CP,-1.5285122656504893,Gaia DR3 4597447518944594176
6088.01,TIC 122375047,9.2866733,3.2593808,713.8494352,2.6996251,793.897973,93.8814469,5511.0,4.50367,0.911823,290.420969,37.851656,KP,-0.07689999788999557,Gaia DR3 2051106987063242880
6089.01,TIC 350814622,3.2135636,4.3141611,654.7322821,4.1549554,1550.1353571,1364.5815362,5772.0,4.04527,1.59521,285.615449,50.135771,KP,0.17239999771118164,Gaia DR3 2132152916856093952
6090.01,TIC 268159158,4.7080353,2.9079423,9658.6603561,11.5403605,1113.8502354,363.7711103,5490.0,4.3011,1.14715,298.635648,44.170939,KP,0.2002178247196683,Gaia DR3 2079056714383865856
6091.01,TIC 336255880,5.1855507,1.9734133,1496.7919264,2.4406793,605.8924433,31.8495386,3921.0,4.648,0.603804,281.46145,37.235891,PC,-0.23999999463558197,Gaia DR3 2096661544805149952
6093.01,TIC 97165413,1.2710408,1.113,1115.0,7.85938,2380.0,5327.83,6004.0,4.13,1.5,106.00101,-35.181497,PC,0.3400000035762787,Gaia DR3 5578543423738088960
6094.01,TIC 35883621,3.0519843,2.868,892.0,12.1856,2839.0,10790.5,6251.1,3.79,2.33,117.671104,-6.494944,FP,0.09154833853244781,Gaia DR3 3043965750723796736
6095.01,TIC 157081737,2.1613171,1.289,529.0,1.86733,1187.0,329.608,5260.0,4.59,0.8,100.766731,-44.251859,PC,-0.019999999552965164,Gaia DR3 5556259076119974144
6096.01,TIC 262781201,1.3154261,2.121,285.0,2.42354,2871.0,11290.9,6613.8,4.28,1.42,141.403549,3.661936,FP,0.039000000804662704,Gaia DR3 3845758148275527936
6098.01,TIC 269341832,2.7297541,1.439,362.0,2.11652,1048.0,200.856,5599.3,4.37,1.08,118.936795,-48.041772,PC,0.1599999964237213,Gaia DR3 5518599703363144448
6099.01,TIC 118914286,5.2887576,2.284,598.0,1.80945,785.0,63.339,4610.0,4.55,0.75,135.335989,-20.97341,PC,-0.05000000074505806,Gaia DR3 5656170628287068160
6100.01,TIC 170434745,1.2280156,1.0677974,1316.7462021,3.2034237,1447.8874391,1038.6284238,5223.0,4.53,0.852493,103.516164,-46.659703,PC,0.14000000059604645,Gaia DR3 5557766850159312128
6101.01,TIC 19342878,1.3328252,2.0496174,19240.1766706,15.3206915,1689.3374258,1924.8044588,5595.4,4.4,1.0670201,124.073681,-8.686581,CP,0.20999999344348907,Gaia DR3 3062565055055954304
6102.01,TIC 55849732,5.3708293,2.9133817,14601.0562246,12.0561316,1040.908324,277.4411832,5878.0,4.47546,0.986176,75.745949,-59.970953,PC,-0.0943090240927057,Gaia DR3 4762018364939348480
6103.01,TIC 92590258,3.2422424,3.1662519,10616.2597804,13.8082328,1596.416451,1534.9908103,7069.0,4.40124,1.30309,128.717977,-49.932522,PC,0.07000000029802322,Gaia DR3 5322904981724812032
6104.01,TIC 265010875,6.4095555,8.4737438,2845.1432466,17.4517774,1844.7784392,2737.1453387,6316.0,3.53,3.18048,126.585367,5.2584,PC,-0.25125367968402434,Gaia DR3 3093443116838386432
6105.01,TIC 182405015,3.1122458,2.4986472,14146.4724409,14.4173412,1516.5077563,1249.9698719,6176.8,4.5,1.1207401,123.656967,-41.156136,PC,-0.019999999552965164,Gaia DR3 5539460393877570304
6106.01,TIC 258234731,6.4240944,4.0307342,19637.6137844,14.8362261,973.5018496,212.2599833,5618.0,4.39959,1.04006,127.019217,-24.166962,APC,0.1341635278915638,Gaia DR3 5696528202583814400
6108.01,TIC 255780160,3.8783341,3.6211626,7843.4867323,12.5321785,1330.1277094,739.7659967,5748.0,4.19506,1.34253,99.683837,-49.572407,PC,0.16725939387719932,Gaia DR3 5550890607517542784
6109.01,TIC 384984325,8.5386633,2.337,1730.0,4.04578,786.0,63.3913,5416.1,4.49,0.95,50.131921,42.606956,PC,0.09000000357627869,Gaia DR3 241035596174886016
6109.02,TIC 384984325,5.6952223,1.107,1470.0,3.92346,700.0,39.9451,5416.1,4.49,0.95,50.131921,42.606956,PC,0.09000000357627869,Gaia DR3 241035596174886016
611.01,TIC 154459165,3.1471655,3.402,1440.0,5.30134,2207.0,3942.66,4869.0,4.54,0.79,122.034347,-28.066189,PC,-0.0617502746943335,Gaia DR3 5693753348782558336
6110.01,TIC 7439480,1.2541235,1.105,23010.0,8.66923,829.0,78.6048,3642.0,4.7,0.54,212.929098,-29.97494,PC,-0.14000000059604645,Gaia DR3 6172969891098581120
6111.01,TIC 189322727,5.8340292,1.289,11944.0,12.1719,711.0,42.4777,5698.0,4.4,1.06,309.708254,44.791967,APC,0.14230457063199847,Gaia DR3 2070280099026014336
6112.01,TIC 258741560,1.8859353,1.373,2197.0,7.26339,1444.0,721.952,6556.9,4.18,1.57,332.453393,22.566069,PC,0.11999999731779099,Gaia DR3 1782907071362109696
6113.01,TIC 116631353,4.9218915,6.715,6245.0,20.0897,1817.0,1810.88,6178.0,3.65,2.7,318.523748,35.079027,PC,-0.012082268815203467,Gaia DR3 1867588227126622080
6114.01,TIC 419840740,8.9539287,2.618,5133.0,8.74683,831.0,79.5224,5943.0,4.34,1.17,337.147478,6.924225,PC,-0.1399356722831726,Gaia DR3 2710217409947721472
6115.01,TIC 120115768,3.5529033,1.722,17309.0,17.9469,1092.0,236.183,6389.0,4.24,1.41,334.862835,40.676148,PC,-0.5723476948586228,Gaia DR3 1957252060336151296
6117.01,TIC 436508469,9.866312,5.285,5737.0,11.5656,1143.0,283.77,6209.0,4.08,1.64,348.099929,22.34547,PC,-0.20000000298023224,Gaia DR3 2838654459861938944
6118.01,TIC 125367522,4.6474314,8.452,2652.0,16.1625,2204.0,3924.24,6455.0,3.48,3.44,320.895178,38.313832,PC,0.08476511024880695,Gaia DR3 1964109851804773504
6119.01,TIC 322498101,4.2070367,2.712,13290.0,16.5857,1316.0,498.042,6437.0,4.15,1.59,309.204322,49.609904,PC,0.3296255483500028,Gaia DR3 2179916874503416192
612.01,TIC 284738182,0.9136081,1.099,1368.0,5.5813,2409.0,5597.87,7126.0,4.29,1.5,110.881841,-37.835468,PC,-0.11397778048606144,Gaia DR3 5586098717888374016
6120.01,TIC 435851868,2.1350899,1.997,22574.0,12.6797,1140.0,280.388,4894.0,4.53,0.8,343.883119,22.563967,PC,0.29401766432353327,Gaia DR3 2835999517236878464
6121.01,TIC 165682741,4.2916798,3.088,9377.0,13.1247,1420.0,675.152,6725.0,4.32,1.37,316.927293,40.450561,PC,-0.5,Gaia DR3 1968477726159420416
6123.01,TIC 91101364,4.0833335,4.406,15664.0,19.554,1597.0,1082.21,6298.6,4.14,1.58,349.786653,25.985949,PC,-0.7547871149548541,Gaia DR3 2844225788358738048
6124.01,TIC 269488987,2.8474853,2.303,22441.0,12.7345,1119.0,260.51,5149.0,4.53,0.84,315.220171,39.39179,PC,0.10416965826967149,Gaia DR3 1872988341052795520
6125.01,TIC 404516402,2.3107907,1.963,18595.0,12.0547,1064.0,213.379,4767.0,4.46,0.86,334.899052,12.356411,PC,0.3688692083247423,Gaia DR3 2733697588133522176
6126.01,TIC 129004637,7.1603723,4.672,9174.0,14.5353,1163.0,304.256,5767.0,4.07,1.54,341.019058,38.516276,PC,0.3499999940395355,Gaia DR3 1928981039406593024
6127.01,TIC 313975346,6.9191027,4.908,4926.0,11.0925,1281.0,448.269,5922.0,4.0,1.72,318.620542,57.322991,PC,0.21813850546955305,Gaia DR3 2189495922884533248
6128.01,TIC 100769500,4.5016419,1.897,2992.0,10.3672,1094.0,237.971,5713.2,3.89,1.89,341.709295,31.561025,PC,0.3397667037459823,Gaia DR3 1890391067487025920
6129.01,TIC 115739057,5.0310168,3.334,18296.0,17.1637,1121.0,262.966,5656.1,4.2,1.32,339.655529,34.80462,PC,0.1110313982037972,Gaia DR3 1903188077164993152
6130.01,TIC 210083929,2.3927114,1.806,13405.0,14.5439,1351.0,553.561,5967.0,4.34,1.17,339.205083,16.827194,CP,0.18000000715255737,Gaia DR3 2736716262948031872
6132.01,TIC 188800346,18.8155978,4.153,18261.0,14.443,681.0,35.8015,5641.0,4.32,1.14,308.802933,47.911668,PC,0.24183530987872381,Gaia DR3 2071638103272903168
6133.01,TIC 129107501,3.6534344,3.519,24705.0,20.7632,1512.0,869.445,6364.0,4.3,1.32,341.854293,37.691036,FP,-0.08579649712505205,Gaia DR3 1928695681777800960
6135.01,TIC 100909102,3.1106751,3.129,10899.0,13.4185,1522.0,891.85,5660.5,4.27,1.22,347.979723,33.047612,PC,0.21355744686563702,Gaia DR3 1910906408272899328
6136.01,TIC 468692991,3.9779111,1.843,19441.0,12.2764,914.0,116.092,5494.0,4.52,0.89,331.617901,42.082181,PC,0.3378120456763488,Gaia DR3 1959838146046295808
6137.01,TIC 44295981,0.520403,0.995,143020.0,21.8226,984.0,155.949,3112.0,4.83,0.4,343.651105,24.096972,PC,-1.6388382692982295,Gaia DR3 2837179671170735232
6138.01,TIC 352892371,9.7824078,3.889,3218.0,5.19023,930.0,124.326,5749.0,4.47,0.98,321.547268,40.432339,PC,0.25360592665019277,Gaia DR3 1965466507408320768
614.01,TIC 118021229,0.88501,1.622,820.279,6.77007,1865.0,2010.85,5362.0,3.75,2.15,128.475094,-20.940646,FP,-0.5699999928474426,Gaia DR3 5703553673866426112
6140.01,TIC 456783397,3.4742682,2.577,9883.0,12.8496,1328.0,517.706,6121.0,4.25,1.34,332.211802,15.096991,PC,0.1287449774832476,Gaia DR3 1774473954615618944
6141.01,TIC 217980791,2.6607389,1.538,16613.0,16.2086,1173.0,315.217,6090.2,4.28,1.27,347.050009,12.432919,PC,-0.40213713507072296,Gaia DR3 2811867126792073856
6143.01,TIC 423903685,4.0938735,4.537,16964.0,20.6029,1430.0,695.416,5489.0,4.04,1.55,329.69363,22.952813,FP,0.24573701529941067,Gaia DR3 1794845186364346368
6144.01,TIC 115683877,6.3765906,5.303,4465.0,10.9141,1273.0,436.742,5433.0,3.91,1.8,339.176485,34.699434,PC,0.17919467506498352,Gaia DR3 1903936363547248256
6146.01,TIC 372178596,4.5803096,4.962,6130.0,14.6817,1541.0,937.58,5770.0,3.81,2.1,324.679182,38.853986,PC,-0.009165294368608023,Gaia DR3 1953770491130005760
6148.01,TIC 371573539,8.3753156,2.687,3994.0,11.1765,1109.0,251.431,6134.6,4.01,1.76,332.035863,19.506473,PC,0.36000001430511475,Gaia DR3 1778172295119486592
6149.01,TIC 195606729,13.3562254,7.214,5815.0,8.52588,1136.0,277.264,6122.0,4.3,1.27,310.270042,42.217648,PC,0.3283668489711486,Gaia DR3 2066425662232436224
615.01,TIC 190496853,4.6616079,4.007,11972.0,19.1536,1682.0,1329.63,7437.0,4.21,1.7,133.408689,-40.543701,CP,-0.10000000149011612,Gaia DR3 5524780333100885888
6151.01,TIC 312289279,1.4354814,2.174,698.0,7.06395,1942.0,2365.6,6008.0,3.77,2.27,313.319222,48.087011,PC,0.44999998807907104,Gaia DR3 2167122162624970624
6153.01,TIC 411343008,3.6720231,3.064,15619.0,14.495,1376.0,595.319,6158.0,4.32,1.23,337.28967,20.53513,PC,-0.10055412040813808,Gaia DR3 1873629184518835328
6154.01,TIC 301986302,2.301919,1.614,22440.0,12.3642,940.0,129.797,4654.0,4.51,0.79,356.545953,17.020672,PC,0.11392130905527176,Gaia DR3 2820063298783637888
6155.01,TIC 120051913,1.6029811,0.955,5502.0,11.6345,1373.0,591.525,6049.0,4.13,1.52,334.550873,38.578982,PC,0.05120975005567663,Gaia DR3 1955310563320580736
6156.01,TIC 117072799,12.6885127,1.507,12512.0,16.2893,662.0,32.0654,7710.0,4.37,1.45,319.292752,34.91756,APC,-0.8258560953457176,Gaia DR3 1867362552365218688
6157.01,TIC 86005116,0.4916402,0.453,29113.0,11.7778,901.0,109.834,3522.0,4.77,0.46,327.043547,23.112359,FP,-0.7358936655657605,Gaia DR3 1794290933719880960
6158.01,TIC 404456775,3.0444485,0.916,30036.0,9.04276,453.0,7.01479,3413.0,4.77,0.47,333.894406,16.285392,PC,-1.1789973738989419,Gaia DR3 1775027485705816960
6159.01,TIC 422037524,4.1846077,1.805,10662.0,11.2001,964.0,143.488,5714.9,4.35,1.12,341.304467,5.918846,PC,0.17277220185329575,Gaia DR3 2706284422495933696
6160.01,TIC 294904059,40.7401072,2.833,21776.0,14.5988,388.0,3.77501,5081.0,4.48,0.88,302.555645,53.578624,PC,0.21318845397195602,Gaia DR3 2185427454978937344
6161.01,TIC 188001223,5.7415661,1.414,5879.0,11.2346,788.0,64.1962,6051.0,4.19,1.42,307.688232,45.279137,PC,0.06604710962227922,Gaia DR3 2070961590082500224
6162.01,TIC 164260243,1.8478843,2.809,11766.0,18.4423,2187.0,3803.45,7218.8,4.21,1.65,336.085732,34.158724,PC,0.23600000143051147,Gaia DR3 1902207415872747392
6163.01,TIC 422457210,9.9754699,3.465,26035.0,15.8848,777.0,60.6571,5472.0,4.42,1.0,351.133548,4.604684,PC,0.3382973502065455,Gaia DR3 2660682250748446464
6164.01,TIC 239542854,3.6948038,1.203,17237.0,10.2565,610.0,22.9867,4376.0,4.52,0.75,341.795489,26.939935,PC,0.3023096744107597,Gaia DR3 1883750567010600320
6166.01,TIC 190822775,1.8021196,2.407,15426.0,13.3235,1696.0,1374.91,6012.0,4.4,1.1,325.981963,46.57116,PC,0.46000000834465027,Gaia DR3 1974640218262906880
6167.01,TIC 330665027,6.7080688,4.67,4622.0,10.6429,1316.0,498.329,6174.0,4.0,1.79,329.301045,45.822138,PC,-0.14000000059604645,Gaia DR3 1973612690282962432
6168.01,TIC 10593553,5.0809743,4.08,5709.0,14.7894,1519.0,884.118,6071.2,3.9,1.97,340.309424,30.327893,PC,0.019999999552965164,Gaia DR3 1888705859759657984
6170.01,TIC 51637609,2.709631,3.282,10819.0,14.9972,1582.0,1041.16,5838.0,4.12,1.47,336.464302,15.856639,CP,0.24492557938135934,Gaia DR3 2736318583335936128
6171.01,TIC 67478724,3.7473877,4.812,3898.0,12.686,1680.0,1322.91,5876.0,3.79,2.18,349.6554,32.301651,PC,0.33000001311302185,Gaia DR3 1910379604762707712
6172.01,TIC 26583436,6.1429164,4.475,3871.0,7.50153,1374.0,592.787,6291.9,4.25,1.38,292.031505,49.388635,FP,-0.07000000029802322,Gaia DR3 2129761105408992512
6174.01,TIC 164280385,3.5257269,3.457,4435.0,7.44411,1490.0,819.047,5638.1,4.26,1.23,336.400015,32.524536,PC,0.47343241531054553,Gaia DR3 1901857255778669184
6175.01,TIC 258738570,4.1877227,1.891,16840.0,13.6598,918.0,118.196,5543.0,4.39,1.05,332.479847,19.828871,PC,0.14187578377882085,Gaia DR3 1778204735007954432
6178.01,TIC 314649737,5.8878118,1.815,9767.0,12.1166,825.0,77.0112,5925.0,4.41,1.08,324.957244,35.683969,PC,0.14087968611665097,Gaia DR3 1950855548365363584
6179.01,TIC 257056367,19.2445211,5.3,17453.0,20.2585,1010.0,173.181,6203.0,4.32,1.25,329.879069,39.046295,PC,-0.0960531067224992,Gaia DR3 1956089189352474880
618.01,TIC 173640199,7.7614672,4.156,3110.0,7.85756,1250.0,405.393,6515.0,4.25,1.43,112.570665,-39.33963,PC,0.2199999988079071,Gaia DR3 5584992098096644352
6181.01,TIC 199162630,2.7649802,1.659,3575.0,10.4307,1611.0,1119.71,7776.0,4.2,1.78,333.847555,46.302271,FP,0.2210886817674952,Gaia DR3 1963219174363826944
6182.01,TIC 97249514,4.7783263,5.374,5107.0,13.2499,1737.0,1511.43,5622.0,3.84,2.0,348.757303,13.665258,PC,0.06331363158381315,Gaia DR3 2812385477805395712
