,koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_smet,ExoplanetCandidate
3007,203.250506,9.81,238.9,1.35,292.0,1.71,5600.0,4.455,0.872,-0.36,0
3008,16.54295261,3.8516,726.0,2.31,611.0,32.94,5215.0,4.518,0.867,0.28,1
3009,11.023474798,1.4814,1795.5,2.46,429.0,8.04,3744.0,4.718,0.537,0.2,1
3010,34.18884323,5.3278,1063.2,2.97,526.0,18.05,5515.0,4.453,0.925,0.0,1
3011,4.30165843,2.1055,739.4,2.42,1009.0,244.48,5480.0,4.509,0.865,-0.04,1
3012,7.650243513,2.752,981.4,2.3,772.0,83.86,5409.0,4.609,0.746,-0.3,1
3013,2.47240869,1.87,47.5,0.36,887.0,145.69,4729.0,4.726,0.525,-1.42,1
3014,4.592393816,2.2748,1027.7,2.51,924.0,172.6,5351.0,4.582,0.796,-0.04,1
3015,11.53029332,1.8385,1209.3,3.98,873.0,137.08,5770.0,4.289,1.152,-0.06,1
3016,5.859935955,4.0185,322.8,2.56,1246.0,569.5,6181.0,4.22,1.424,0.14,1
3017,2.104721971,1.7547,905.5,2.89,1365.0,821.44,5703.0,4.498,0.975,0.36,1
3018,10.63624422,5.055,231.7,1.58,756.0,77.02,5834.0,4.591,0.774,-0.54,0
3019,7.9069765,4.634,126.1,1.13,994.0,230.28,6347.0,4.464,0.996,-0.34,1
3020,6.412512953,5.2677,1156.4,3.89,1069.0,308.76,6026.0,4.366,1.108,-0.02,1
3021,2.019997006,1.8073,332.8,1.46,1166.0,437.85,5103.0,4.562,0.787,0.04,1
3022,3.763041531,1.6011,354.5,1.63,948.0,190.67,5103.0,4.562,0.787,0.04,1
3023,6.521209629,2.7975,760.4,2.54,932.0,178.27,5822.0,4.529,0.898,-0.06,1
3024,6.996926239,2.7374,1317.4,3.21,888.0,147.07,5713.0,4.541,0.893,0.07,1
3025,13.9509565,5.231,35.7,0.75,849.0,122.88,5888.0,4.275,1.227,0.06,1
3026,5.428344915,1.8931,13756.0,14.88,1033.0,269.19,5936.0,4.501,0.965,0.07,0
3027,16.30141333,3.5764,942.3,3.84,805.0,99.08,6072.0,4.328,1.138,-0.14,1
3028,24.61480613,2.6602,1798.0,4.2,586.0,27.93,5312.0,4.384,0.986,0.16,1
3029,42.949522,5.4154,959.1,2.98,487.0,13.29,5312.0,4.384,0.986,0.16,1
3030,117.033521,6.822,770.4,2.68,349.0,3.49,5312.0,4.384,0.986,0.16,1
3031,386.39833,8.519,748.0,2.2,214.0,0.49,5284.0,4.523,0.812,-0.12,0
3032,1.55400389,1.7664,465.8,1.59,1313.0,704.5,5409.0,4.609,0.746,-0.3,1
3033,34.25951418,4.7743,1072.5,2.41,468.0,11.36,5409.0,4.609,0.746,-0.3,1
3034,23.8761144,9.3113,1611.7,10.45,1481.0,1135.6,9974.0,4.048,2.533,0.21,0
3035,4.99270186,3.1008,557.4,26.6,1051.0,288.29,5724.0,4.429,0.951,-0.18,0
3036,4.79860021,3.0384,817.4,2.51,978.0,216.54,5631.0,4.557,0.847,-0.06,1
3037,7.7333361,2.807,126.9,0.57,479.0,12.41,3780.0,4.746,0.511,-0.02,0
3038,9.57665962,3.3603,746.8,2.88,846.0,121.26,5386.0,4.322,1.076,0.18,1
3039,96.6781852,5.6957,951.3,3.29,392.0,5.55,5386.0,4.322,1.076,0.18,1
3040,20.55280311,2.2013,727.3,2.99,656.0,43.8,5386.0,4.322,1.076,0.18,1
3041,2.023123903,1.1829,1288.9,2.87,1266.0,608.26,5559.0,4.578,0.803,-0.18,0
3042,10.94026745,2.3494,538.6,2.08,764.0,80.52,5749.0,4.547,0.864,-0.1,1
3043,19.5352551,1.013,1732.0,0.53,161.0,0.16,2703.0,5.274,0.118,0.0,1
3044,3.687469832,1.0668,5057.6,5.78,690.0,53.6,4004.0,4.659,0.606,0.12,1
3045,151.863949,8.577,747.0,2.41,318.0,2.43,5713.0,4.541,0.893,0.07,1
3046,5.945043548,2.7004,800.2,2.69,857.0,127.64,5105.0,4.469,0.868,0.14,1
3047,65.7045275,3.3104,636.1,2.78,472.0,11.72,5918.0,4.403,1.043,-0.04,1
3048,17.73842886,3.0049,605.5,2.47,596.0,29.74,5105.0,4.469,0.868,0.14,1
3049,84.799829,15.21,56.1,1.16,491.0,13.79,5619.0,4.07,1.406,-0.32,1
3050,9.93962361,3.432,300.1,1.93,722.0,64.29,5105.0,4.469,0.868,0.14,1
3051,6.8731664,6.8569,3753.8,13.44,1482.0,1140.56,6490.0,3.942,2.179,0.08,1
3052,8.600099313,4.0077,2791.6,4.17,760.0,78.72,5246.0,4.501,0.805,-0.24,1
3053,12.37646897,2.7075,1709.0,2.53,483.0,12.87,4200.0,4.664,0.607,-0.12,1
3054,9.340538,2.57,200.8,0.84,530.0,18.69,4200.0,4.664,0.607,-0.12,1
3055,330.071558,4.295,616.7,2.94,286.0,1.58,5933.0,4.342,1.115,-0.06,1
3056,18.87022157,3.1404,1096.6,2.82,621.0,35.13,5402.0,4.452,0.865,-0.24,1
3057,19.5776073,3.382,98.1,0.9,628.0,36.82,5465.0,4.449,0.925,0.02,1
3058,17.20522898,3.6688,1080.6,2.22,553.0,22.05,5211.0,4.643,0.689,-0.4,1
3059,17.90766147,5.396,1089.3,4.89,731.0,67.59,6153.0,4.471,0.993,-0.14,0
3060,22.18332255,5.1364,748.1,2.78,646.0,41.24,5565.0,4.361,1.03,0.0,1
3061,354.78194,6.46,193.0,30.53,325.0,2.62,5798.0,4.025,1.525,-0.4,0
3062,7.65880048,3.0427,668.2,2.19,858.0,128.18,5657.0,4.508,0.855,-0.26,1
3063,9.3789167,3.3427,563.5,2.03,803.0,98.22,5684.0,4.493,0.808,-0.66,1
3064,4.221626193,3.0619,658.0,2.87,1176.0,453.2,6123.0,4.472,0.987,-0.14,1
3065,16.54967098,4.3808,744.5,2.95,656.0,43.72,5372.0,4.434,0.916,-0.02,1
3066,2.154911236,3.1341,99.7,1.42,1740.0,2162.35,6181.0,4.22,1.424,0.14,1
3067,11.505879,5.583,49.8,0.99,1000.0,236.35,6336.0,4.266,1.403,0.34,1
3068,3.52467888,2.484,129.7,1.46,1098.0,344.61,5372.0,4.434,0.916,-0.02,1
3069,6.400157105,2.0004,743.2,2.52,810.0,101.72,5299.0,4.597,0.766,-0.14,1
3070,2.437029217,3.2005,244.0,2.04,1513.0,1237.66,5573.0,4.177,1.329,0.16,1
3071,9.9267215,3.8428,725.5,2.76,803.0,98.34,5475.0,4.43,0.982,0.24,1
3072,21.22349325,4.9416,582.9,2.63,623.0,35.69,5475.0,4.43,0.982,0.24,1
3073,6.47027706,3.343,116.9,1.15,926.0,173.79,5475.0,4.43,0.982,0.24,1
3074,3.722158895,1.9941,757.4,2.33,1046.0,283.28,5617.0,4.574,0.806,-0.22,1
3075,46.9026431,3.9264,821.3,2.6,458.0,10.44,5402.0,4.452,0.865,-0.24,1
3076,5.263415218,2.1446,1030.7,3.77,1103.0,349.4,6099.0,4.456,1.028,0.02,1
3077,4.030466786,2.7734,2908.3,4.48,970.0,209.11,5234.0,4.542,0.854,0.3,1
3078,9.27989,3.33,164.3,1.29,897.0,152.86,6052.0,4.456,0.967,-0.26,0
3079,328.240201,12.2726,13889.0,10.99,224.0,0.59,5234.0,4.542,0.854,0.3,1
3080,22.264806569,8.7941,19373.0,12.34,585.0,27.79,5681.0,4.566,0.813,-0.26,0
3081,2.217038096,1.8575,543.7,3.23,1697.0,1956.29,6521.0,4.352,1.276,0.21,0
3082,8.874603,2.88,93.3,1.24,1070.0,309.5,6517.0,4.349,1.278,0.21,0
3083,4.393157678,2.4455,447.2,1.41,807.0,99.9,4799.0,4.631,0.692,-0.02,1
3084,251.7512,4.314,114.3,1.25,272.0,1.29,5640.0,4.492,0.921,0.06,0
3085,16.145671932,3.7236,941.1,2.48,546.0,20.98,4900.0,4.602,0.741,0.08,1
3086,1071.232624,16.1784,19046.0,9.27,129.0,0.07,4799.0,4.631,0.692,-0.02,1
3087,2.735900074,1.9359,428.9,1.56,1075.0,315.95,5299.0,4.597,0.766,-0.14,1
3088,5.852968845,4.5973,1146.5,3.46,1056.0,293.93,6050.0,4.45,1.013,-0.04,1
3089,81.1701587,8.358,1183.2,4.71,436.0,8.55,5460.0,4.263,1.165,0.16,1
3090,371.17573,8.2,133.7,4.07,610.0,32.64,9030.0,3.822,3.218,0.07,0
3091,2.820190603,2.554,467.5,2.53,1367.0,824.92,5831.0,4.359,1.121,0.16,1
3092,21.21712312,5.89,636.0,2.97,706.0,58.63,6191.0,4.438,1.007,-0.24,1
3094,15.77980122,4.0369,541.4,2.11,713.0,60.96,5941.0,4.519,0.911,-0.14,1
3095,14.03490255,3.638,851.8,2.41,641.0,39.97,5258.0,4.513,0.785,-0.32,1
3096,10.35586478,2.8431,660.9,1.92,620.0,34.93,4646.0,4.539,0.778,0.34,1
3097,22.342964828,6.66405,5612.8,9.99,785.0,89.61,6181.0,4.234,1.331,-0.02,1
3098,11.38840217,3.6949,438.0,3.04,979.0,216.55,5876.0,4.151,1.456,0.14,1
3099,20.5498184,5.5484,1564.3,4.04,657.0,44.11,5688.0,4.415,0.971,-0.12,1
3100,934.09418462,17.489,8709.6,7.89,177.0,0.23,5937.0,4.559,0.832,-0.4,1
3101,199.83920527,4.378,44490.0,21.48,276.0,1.36,5457.0,4.548,0.869,0.2,1
3102,17.4217322,4.718,208.4,1.42,727.0,65.92,6052.0,4.456,0.967,-0.26,0
3103,15.84132627,1.8215,31083.0,16.84,575.0,25.77,5119.0,4.575,0.702,-0.5,1
3104,5.931196562,2.4999,1007.4,2.01,562.0,23.5,3984.0,4.72,0.539,-0.22,1
3105,0.837491225,1.796,190.4,1.43,1980.0,3630.32,5676.0,4.347,1.044,-0.12,1
3106,7.40611676,2.8826,417.9,1.37,678.0,49.89,4799.0,4.631,0.692,-0.02,1
3107,21.803708,3.369,246.4,1.11,473.0,11.82,4799.0,4.631,0.692,-0.02,1
3108,4.66229074,3.73,345.4,24.12,1166.0,437.35,6191.0,4.454,1.025,-0.1,0
3109,29.9111886,6.6436,942.0,2.9,541.0,20.31,5275.0,4.397,0.969,0.18,1
3110,2.908453928,2.5363,427.5,19.44,1181.0,459.47,5786.0,4.558,0.824,-0.32,0
3111,25.69581456,4.0251,1130.8,1.7,314.0,2.3,3787.0,4.775,0.477,-0.22,1
3112,25.70280003,3.1644,5623.8,33.1,562.0,23.68,5532.0,4.488,0.835,-0.36,0
3113,13.64617478,3.4098,633.0,2.06,678.0,49.89,5569.0,4.566,0.829,-0.08,1
3114,3.213668926,3.98235,727.8,4.13,1515.0,1244.44,5795.0,4.101,1.545,0.18,1
3115,8.13121389,4.2386,111.8,1.58,1117.0,368.36,6181.0,4.22,1.424,0.14,1
3116,41.8854433,6.763,687.4,3.28,540.0,20.05,5735.0,4.356,1.028,-0.2,1
3117,13.81733587,4.261,223.2,2.04,781.0,88.04,5735.0,4.356,1.028,-0.2,1
3118,52.8148051,7.309,553.7,3.33,562.0,23.57,5565.0,4.117,1.439,0.16,1
3119,8.30783912,3.1516,777.5,2.15,751.0,75.09,5320.0,4.589,0.786,-0.06,1
3120,34.0963441,3.896,472.7,1.71,469.0,11.42,5320.0,4.589,0.786,-0.06,1
3121,6.45442931,2.6772,586.1,2.48,999.0,234.98,6092.0,4.496,0.943,-0.22,1
3122,3.595769013,3.1569,383.7,2.39,1296.0,666.88,5762.0,4.283,1.196,0.1,1
3123,52.6615266,3.1592,1078.1,1.87,271.0,1.28,3984.0,4.72,0.539,-0.22,1
3124,1.902208647,2.19877,2343.5,4.45,1346.0,778.26,5400.0,4.463,0.937,0.24,1
3125,20.605501,3.793,37.1,0.85,806.0,99.53,6099.0,4.193,1.308,-0.3,1
3126,15.90688891,3.9879,924.7,2.35,588.0,28.32,5097.0,4.554,0.797,0.08,1
3127,4.973455252,1.6519,741.6,2.46,867.0,133.55,5097.0,4.554,0.797,0.08,1
3128,30.5528972,5.269,865.2,30.74,670.0,47.63,6284.0,4.349,1.138,-0.14,0
3129,4.804469031,3.4587,744.4,3.35,953.0,194.68,5470.0,4.528,0.809,-0.28,0
3130,1.616883373,1.6325,437.3,4.47,1774.0,2342.49,4868.0,3.902,1.816,0.32,1
3131,9.5539134,5.261,26.8,0.68,1012.0,247.86,6175.0,4.299,1.307,0.28,1
3132,13.19322809,5.0036,585.7,2.94,862.0,130.35,5946.0,4.309,1.223,0.16,1
3133,10.31174786,3.1818,275.9,1.34,634.0,38.13,4900.0,4.602,0.741,0.08,1
3134,4.42535097,3.504,179.0,1.63,1240.0,559.22,5946.0,4.309,1.223,0.16,1
3135,4.302139338,2.0289,747.2,2.46,937.0,182.7,5041.0,4.479,0.857,0.18,1
3136,3.137845914,1.91,305.7,1.5,1041.0,277.64,5041.0,4.479,0.857,0.18,1
3137,6.77067637,5.982,65.8,1.9,1499.0,1193.45,6337.0,3.893,2.335,0.16,1
3138,3.74782314,5.133,423.4,25.59,1253.0,583.52,6161.0,4.454,1.053,0.07,0
3139,1.09173174,1.9719,186.9,1.07,1488.0,1153.1,5354.0,4.587,0.788,-0.08,0
3140,20.68420772,6.4415,858.5,3.28,729.0,66.83,6246.0,4.433,1.092,0.07,1
3141,50.6985408,5.972,610.9,3.58,595.0,29.58,5876.0,4.151,1.456,0.14,1
3142,2.9926465,1.81,105.9,0.89,1170.0,443.12,5718.0,4.549,0.863,-0.08,0
3143,0.589376952,1.71,80.7,0.93,2162.0,5161.1,5714.0,4.428,1.015,0.16,1
3144,39.7529915,4.9641,549.3,2.37,568.0,24.54,6072.0,4.411,1.01,-0.3,1
3145,9.99760285,3.4423,638.7,2.82,860.0,129.18,6004.0,4.484,0.977,-0.02,1
3146,90.4117992,7.106,1265.0,3.96,413.0,6.86,6004.0,4.484,0.977,-0.02,1
3147,13.54057461,4.4673,461.0,2.17,779.0,87.1,5767.0,4.389,1.014,-0.12,1
3148,1.732346403,2.2139,182.4,1.37,1546.0,1345.92,5767.0,4.389,1.014,-0.12,1
3149,1.74610057,1.299,54.2,1.24,1689.0,1924.75,4854.0,3.939,1.749,0.56,1
3150,7.0257409,2.245,190.7,1.56,969.0,208.92,5767.0,4.389,1.014,-0.12,1
3151,16.21774917,4.9274,758.3,2.22,664.0,45.87,5837.0,4.577,0.798,-0.44,1
3152,11.72291212,4.2064,492.2,2.08,766.0,81.46,5550.0,4.431,0.953,0.0,1
3153,8.661374,2.972,160.1,1.32,945.0,188.16,6250.0,4.472,0.986,-0.26,0
3154,9.66857386,2.4656,411.7,1.9,730.0,67.06,5288.0,4.541,0.836,0.1,1
3155,7.053527145,2.3982,1480.1,2.16,547.0,21.17,4041.0,4.697,0.567,-0.14,1
3156,9.521644639,2.3569,1491.3,2.16,495.0,14.2,4041.0,4.697,0.567,-0.14,1
3157,3.072146607,1.8732,539.0,1.3,722.0,64.09,4041.0,4.697,0.567,-0.14,1
3158,4.645382149,2.0271,565.5,1.33,629.0,36.9,4041.0,4.697,0.567,-0.14,1
3159,9.82578495,5.2498,433.3,2.66,935.0,180.36,6246.0,4.433,1.092,0.07,1
3160,25.30291816,4.4903,2105.7,3.95,535.0,19.39,5121.0,4.457,0.888,0.18,1
3161,21.30020491,4.0852,659.8,2.99,725.0,65.37,6008.0,4.35,1.168,0.14,1
3162,289.864067,7.565,529.1,2.34,257.0,1.03,5516.0,4.446,0.886,-0.26,1
3163,10.29767658,6.649,655.5,39.14,1022.0,258.09,5671.0,4.075,1.608,0.34,0
3164,51.0674355,4.374,597.5,2.44,499.0,14.69,6004.0,4.484,0.977,-0.02,1
3166,1.682695938,1.3867,703.8,1.23,750.0,74.7,3669.0,4.787,0.47,0.0,1
3167,17.30795548,5.1126,633.0,3.56,815.0,104.37,5565.0,4.117,1.439,0.16,1
3168,10.423677439,5.2257,777.3,3.72,1012.0,247.48,6181.0,4.234,1.331,-0.02,1
3169,2.09227115,2.4062,207.6,2.06,1648.0,1746.66,5565.0,4.117,1.439,0.16,1
3170,45.29422297,6.83,477.1,2.26,524.0,17.75,5676.0,4.347,1.044,-0.12,1
3172,16.70920628,2.7052,839.8,2.27,500.0,14.73,4621.0,4.605,0.668,-0.24,1
3173,28.55158187,4.1502,807.8,1.97,418.0,7.21,4621.0,4.605,0.668,-0.24,1
3174,4.045057186,2.9954,752.7,30.33,1126.0,381.17,5906.0,4.473,0.87,-0.58,0
3175,10.13958818,2.6446,1155.9,1.68,447.0,9.41,3893.0,4.758,0.5,-0.28,1
3176,43.5859419,4.6814,1708.7,2.05,275.0,1.35,3893.0,4.758,0.5,-0.28,1
3177,0.986785834,1.1879,450.0,1.19,1054.0,292.35,4041.0,4.697,0.567,-0.14,1
3178,24.7962801,8.33,574.4,2.7,664.0,45.92,5770.0,4.333,1.141,0.16,1
3179,5.91037674,3.421,256.9,1.38,937.0,182.47,5515.0,4.443,0.867,-0.38,0
3180,27.4536146,3.747,136.4,0.95,457.0,10.34,4900.0,4.602,0.741,0.08,1
3181,8.22241355,2.71,1468.6,2.28,558.0,22.86,4213.0,4.658,0.615,-0.1,1
3182,0.635587392,4.7,147.7,28.58,2587.0,10637.41,5671.0,4.075,1.608,0.34,0
3183,13.02363236,3.9734,607.0,2.3,743.0,71.85,5627.0,4.453,0.945,0.0,1
3184,11.6370303,3.3372,604.3,2.9,857.0,127.46,5576.0,4.257,1.198,0.14,1
3185,6.93650854,3.674,88.7,1.51,1305.0,687.21,6615.0,4.173,1.574,0.04,1
3186,5.68798675,2.2682,476.4,2.76,1088.0,330.44,5576.0,4.257,1.198,0.14,1
3187,3.055171082,1.6798,8665.3,35.24,1358.0,804.33,6237.0,4.426,0.987,-0.48,0
3188,5.40426917,2.5315,860.6,2.85,1073.0,312.93,6122.0,4.487,0.964,-0.18,1
3189,11.67894236,1.2641,1185.1,4.17,830.0,112.07,6122.0,4.487,0.964,-0.18,1
3190,1.208462378,1.544,227.3,1.64,1767.0,2307.65,6122.0,4.487,0.964,-0.18,1
3191,2.85188338,2.666,114.9,1.23,1398.0,903.77,6123.0,4.413,1.107,0.14,1
3192,12.91385906,5.3685,487.9,2.49,849.0,122.66,6253.0,4.41,0.997,-0.54,1
3193,54.31996151,8.5858,1975.0,6.07,584.0,27.4,6181.0,4.234,1.331,-0.02,1
3194,252.0792347,3.9808,5582.6,41.07,318.0,2.42,6348.0,4.434,1.014,-0.38,0
3195,27.04627886,2.666,900.8,3.54,636.0,38.62,6332.0,4.516,0.915,-0.5,0
3196,3.723560726,3.435,540.0,3.46,1401.0,910.65,6535.0,4.373,1.181,-0.1,0
3197,18.3848331,3.545,151.8,1.15,587.0,27.99,5083.0,4.468,0.872,0.18,1
3198,3.705991661,5.1658,501.4,2.43,1281.0,637.42,6187.0,4.409,1.034,-0.26,1
3199,5.188671659,5.0534,548.9,5.2,2118.0,4750.81,9523.0,4.205,1.941,0.07,0
3200,2.236100588,1.8643,27241.0,55.59,1255.0,586.38,5708.0,4.578,0.795,-0.34,0
3201,40.606895,5.756,657.5,2.67,521.0,17.4,5538.0,4.384,1.027,0.14,1
3202,13.76710058,2.9105,684.8,2.24,595.0,29.55,5001.0,4.582,0.76,0.04,1
3203,2.2165905,1.0,28.7,0.48,1215.0,515.27,5397.0,4.543,0.831,-0.02,1
3204,6.1954595,2.952,296.4,1.37,776.0,85.77,5001.0,4.582,0.76,0.04,1
3205,3.25058201,2.2537,218.4,1.19,962.0,202.09,5001.0,4.582,0.76,0.04,1
3206,8.34819209,2.835,288.9,1.45,702.0,57.48,5001.0,4.582,0.76,0.04,1
3207,2.399069173,3.2576,286.6,1.78,1354.0,792.76,5654.0,4.395,1.001,-0.04,0
3208,3.65849707,2.573,4398.0,14.61,1583.0,1486.35,5857.0,3.972,1.822,0.04,1
3209,91.172033,6.676,368.5,1.58,360.0,3.96,5552.0,4.562,0.836,-0.04,0
3210,3.701765401,2.6061,288.3,1.63,1050.0,286.23,5252.0,4.442,0.898,0.04,1
3211,86.4943704,7.471,995.2,3.07,367.0,4.29,5252.0,4.442,0.898,0.04,1
3212,5.17968868,3.7256,121.8,18.91,972.0,211.06,5761.0,4.548,0.815,-0.4,0
3213,51.84688984,4.7769,9636.3,8.73,413.0,6.9,5227.0,4.535,0.838,0.14,1
3214,4.180048081,2.4479,1765.6,3.44,957.0,197.81,5227.0,4.535,0.838,0.14,1
3215,68.832195,3.31,678.1,2.35,411.0,6.71,5687.0,4.538,0.86,-0.12,0
3216,1.729367077,1.7442,484.4,1.82,1284.0,643.54,5227.0,4.535,0.838,0.14,1
3217,5.26640614,3.6163,59294.0,38.05,1163.0,431.87,5916.0,4.296,1.175,-0.06,0
3218,44.18938922,6.8151,4293.5,14.0,537.0,19.73,6061.0,4.438,0.968,-0.36,0
3219,29.00789166,5.0274,906.3,2.64,498.0,14.59,5295.0,4.566,0.801,-0.02,1
3220,47.878243,4.066,910.0,8.15,317.0,2.38,4254.0,4.634,0.624,-0.16,0
3221,2.433703498,0.975,258.3,1.66,1112.0,362.64,5251.0,4.592,0.778,-0.04,1
3222,13.69942266,4.3409,1292.9,3.85,771.0,83.6,5541.0,4.332,1.089,0.14,1
3223,4.309381978,2.8977,310.7,1.89,1134.0,390.76,5541.0,4.332,1.089,0.14,1
3224,4.9213639,1.8806,761.3,2.14,868.0,134.02,5076.0,4.55,0.799,0.1,1
3225,87.0912594,7.0,1129.1,2.95,321.0,2.52,5001.0,4.582,0.76,0.04,1
3226,1.583160478,1.1935,732.6,3.27,1619.0,1625.93,6063.0,4.476,1.012,0.07,0
3227,7.9788198,2.874,83.8,0.99,927.0,174.85,5553.0,4.33,1.098,0.16,1
3228,18.49234792,3.4744,1655.5,3.34,603.0,31.27,5289.0,4.477,0.838,-0.18,1
3229,7.930583519,3.6083,826.1,3.05,899.0,154.36,5674.0,4.446,1.032,0.48,1
3230,7.07136119,2.757,65.7,0.63,719.0,63.11,4900.0,4.602,0.741,0.08,1
3231,9.50150926,6.852,509.5,25.77,843.0,119.55,5938.0,4.518,0.908,-0.16,0
3232,15.65563866,3.9305,955.9,2.55,623.0,35.62,5185.0,4.484,0.837,-0.06,1
3233,10.52286678,1.911,130.2,23.26,1008.0,243.72,5548.0,4.038,1.614,0.18,1
3234,9.17858526,2.1945,796.5,2.3,753.0,76.14,5506.0,4.584,0.788,-0.2,1
3235,4.33144839,2.58,216.4,1.07,939.0,183.62,5344.0,4.55,0.728,-0.62,0
3236,23.67513153,4.647,980.4,2.76,528.0,18.38,5309.0,4.588,0.781,-0.08,1
3237,29.19899219,5.1227,2047.2,4.15,540.0,20.05,5376.0,4.462,0.94,0.28,1
3238,160.0191598,5.472,1552.8,4.28,306.0,2.08,5376.0,4.462,0.94,0.28,1
3240,10.854095934,3.7768,1034.4,2.99,765.0,80.88,5465.0,4.449,0.925,0.02,1
3241,55.3291399,6.918,325.7,1.67,436.0,8.55,5376.0,4.462,0.94,0.28,1
3242,17.177328207,7.6702,24419.0,15.29,720.0,63.7,6032.0,4.485,0.973,-0.06,0
3243,7.064252021,1.3867,728.9,2.37,769.0,82.76,5076.0,4.55,0.799,0.1,1
3244,53.71798494,4.104,3153.5,155.12,1550.0,1363.11,4959.0,2.332,21.449,0.07,1
3245,43.501748,10.755,167.1,10.1,996.0,232.53,4604.0,2.936,6.221,0.3,0
3246,19.44639139,3.6227,926.0,3.24,681.0,50.73,5815.0,4.421,0.954,-0.3,1
3247,6.91986988,3.4253,170.1,1.39,961.0,201.41,5815.0,4.421,0.954,-0.3,1
3248,105.8817667,18.044,1556.3,10.16,595.0,29.64,5903.0,3.757,2.499,-0.14,1
3249,16.6658994,4.1934,754.2,2.85,702.0,57.31,5674.0,4.446,1.032,0.48,1
3250,4.16696628,2.7535,877.7,2.74,1053.0,291.34,5456.0,4.45,0.943,0.14,1
3251,0.535224793,3.3402,228.7,1.09,1783.0,2385.75,5044.0,4.551,0.738,-0.28,0
3252,11.46347165,2.599,1048.6,3.0,752.0,75.57,5456.0,4.45,0.943,0.14,1
3253,39.6034,6.487,572.7,2.22,497.0,14.47,5456.0,4.45,0.943,0.14,1
3254,2.940304817,2.7226,472.4,2.59,1256.0,588.66,5527.0,4.376,1.054,0.26,1
3255,5.378868001,2.7222,483.4,1.86,833.0,113.59,5077.0,4.567,0.774,0.0,1
3256,15.28467725,6.0768,321.3,2.7,852.0,124.4,5763.0,4.181,1.374,0.16,1
3257,73.506021,5.734,485.6,2.37,471.0,11.66,6215.0,4.44,1.052,-0.06,0
3258,21.05349939,7.1605,496.6,2.75,731.0,67.48,5751.0,4.254,1.247,0.14,1
3259,127.905412,14.475,4020.6,8.03,401.0,6.09,5751.0,4.254,1.247,0.14,1
3260,6.21716039,4.4289,211.2,1.81,1098.0,343.21,5751.0,4.254,1.247,0.14,1
3261,21.05647572,1.238,1293.6,5.05,732.0,67.74,6156.0,4.381,1.118,0.0,0
3262,31.80514278,7.6213,4675.3,34.82,553.0,22.05,5931.0,4.545,0.863,-0.28,0
3263,4.57797412,2.862,125.4,0.96,1024.0,259.36,5795.0,4.554,0.848,-0.2,1
3264,37.60936976,6.8615,27591.0,15.8,508.0,15.8,5600.0,4.483,0.896,-0.1,0
3265,49.26678528,5.5692,8494.0,929.36,538.0,19.79,5988.0,4.382,1.143,0.26,0
3266,3.613757526,5.9128,4872.2,7.05,1182.0,461.67,5986.0,4.498,0.906,-0.32,0
3267,7.381980206,3.1152,1433.8,3.42,876.0,138.88,5559.0,4.47,0.914,-0.02,1
3268,17.58751692,4.3773,1377.8,4.03,706.0,58.6,5433.0,4.302,1.107,0.16,1
3269,3.01609637,1.57,196.3,0.96,795.0,94.1,4245.0,4.641,0.637,0.0,1
3270,11.34436822,5.558,586.3,17.21,703.0,57.67,5594.0,4.602,0.752,-0.42,0
3271,1.576341127,3.1232,335.1,2.96,1797.0,2460.7,5087.0,3.967,1.666,0.16,0
3272,18.47762694,1.94,2604.6,1.55,267.0,1.21,3395.0,4.97,0.283,-0.12,1
3273,58.36205791,6.3363,5374.7,7.02,446.0,9.33,5592.0,4.467,0.953,0.16,1
3274,5.350156114,2.2647,764.8,2.6,989.0,226.02,5592.0,4.467,0.953,0.16,1
3275,21.9424316,7.447,72.7,1.23,797.0,95.46,6052.0,4.183,1.424,0.08,1
3276,6.38899658,3.5032,543.3,2.89,970.0,209.17,5527.0,4.376,1.054,0.26,1
3277,14.62709685,4.097,396.4,2.7,736.0,69.31,5527.0,4.376,1.054,0.26,1
3278,35.1184432,4.59,542.4,3.26,550.0,21.57,5527.0,4.376,1.054,0.26,1
3279,8.00579096,3.0549,629.7,2.36,956.0,197.06,6032.0,4.395,0.935,-0.78,1
3280,4.26374378,2.2725,182.0,1.28,1179.0,457.15,6032.0,4.395,0.935,-0.78,1
3281,330.025002,6.659,259.2,5.92,478.0,12.36,6126.0,3.578,3.466,0.06,1
3282,84.6877524,10.0248,347.7,3.37,611.0,32.96,6688.0,4.062,1.79,-0.2,1
3283,2.340523247,3.156,175.4,1.4,1456.0,1063.8,6056.0,4.397,0.981,-0.52,0
3284,25.85499978,3.8737,610.5,2.4,637.0,38.81,6122.0,4.487,0.964,-0.18,1
3285,10.68758211,3.3812,777.7,2.64,780.0,87.41,5788.0,4.524,0.848,-0.34,1
3286,20.30303506,4.5038,533.4,2.16,630.0,37.12,5788.0,4.524,0.848,-0.34,1
3287,39.0930875,5.687,476.3,2.99,602.0,31.11,6072.0,4.343,1.193,0.14,0
3288,12.56096618,3.7647,923.1,2.74,734.0,68.49,5559.0,4.47,0.914,-0.02,1
3289,30.8261043,5.914,742.2,3.18,544.0,20.68,5559.0,4.47,0.914,-0.02,1
3290,3.696121272,2.463,383.4,1.78,1095.0,340.33,5465.0,4.449,0.925,0.02,1
